,Unnamed: 0,name,description,SDG Goal,five Ps,Unnamed: 0.1,company id,active,finder_url,tag_line,tags,corona_description,homepage,founded,company stage,had_exit,exit_type,exit_date,exit_quarter,exit_half,exit_amount,exit_acquired_by_or_stock_exchange,exit_acquired_by_or_stock_exchange_key,exit_by_country,employees,product_stage,business_model,closing_date,closing_reason,products,alternative_names,former_names,abroad_countries,geographical_markets,registrar_id,total_funding,total_equity_funding,Unnamed: 33
134,134,International Purewater,"International Purewater has developed the NanoFiltR, a solution designed to address the problem of water contaminated by arsenic. The companys solution uses nanotechnology to reduce extremely high contamination levels of arsenic III and V to safe, drinkable levels. 

Created with a customized plug and play design, the NanoFiltR is universally applicable and no additional infrastructure or complicated installation process is required to implement the solution.",6,People,134,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgL7sxJoIDA,1,https://finder.startupnationcentral.org/company_page/sundwater,Water Filter for Arsenic Reduction,"cleantech, drinking-water, emerging-markets, filtration-and-purification, nanotechnology, renewable-energy, sdg, water, water-distiller, water-security, water-treatment",,https:// http://www.sundwater.com/,2009-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",,,NanoFiltR,,SunDwater,,"India, Asia, Africa, South America",,,,
418,418,Sufresca,"Sufresca develops edible coatings for produce, facilitating longer shelf life and reducing post-harvest loss and waste. Sufrescas coatings are tailored to each targeted fruit or vegetable using specific liquid formulations suitable for both traditional and organic agriculture.

The companys initial focus is on crops for which no post-harvest edible coating currently exists, such as tomatoes, garlic, peppers, and pomegranate arils.",2,People,418,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoP7Bsb0JDA,1,https://finder.startupnationcentral.org/company_page/sufresca,Protective Edible Coatings for Fruits and Vegetables,"agriculture, agtech, biotechnology, food-and-beverage, foodtech, fruits, packaging-and-containers, plant-protection, polymers, postharvest, sdg, surface-and-coatings, vegetables, waste-tech",,https://www.sufresca.com/,2018-01-01 00:00:00,Seed,0,,,,,,,,,1950-11-01 00:00:00,R&D,b2b,,,,,,,Worldwide,515911493,1000000.0,1000000.0,
23,23,Phinergy Marine,"Phoenician Energy licenses aluminum-air battery technology developed by Phinergy and adapts it to marine applications. Aluminum-air batteries do not lose capacity when not in use or degrade over time. The aluminum anode depletes only when producing electricity, eventually saturating the electrolyte.

Phoenician Energy exhibited a containerized solution at the Electric and Hybrid Marine World Expo and has signed an agreement with one of Europe's inland waterways shipyard groups.",7,Prosperity,23,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICA4ML1npwKDA,1,https://finder.startupnationcentral.org/company_page/phoenician-energy-ltd,Aluminumair Battery Technology for Marine Vessels ,"batteries, cleantech, energy, energy-efficiency, energy-saving, energy-storage, marine, metal-air, sdg, smart-mobility",,https://www.phinergymarine.com,2019-04-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Alpha,"b2b,b2c,b2g",,,,Phoenician,Phoenician Energy,,Worldwide,516008489,,,
383,383,Mottes Tensiometers,"Mottes Tensiometers has developed a high-precision system for measuring and monitoring plant water consumption. The system utilizes remote sensing, cellular networks, and the internet to provide growers with accurate and reliable data about soil moisture tension and soil and air temperature. The results can be easily accessed through the companys web-based and mobile applications.",2,People,383,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoMDao7cJDA,1,https://finder.startupnationcentral.org/company_page/mottes-tensiometers,Tensiometer-based Irrigation Systems,"agriculture, agtech, farmers, iot, irrigation, precision-agriculture, sdg, sensors, smart-farming, smart-irrigation, water",,https://tensiograph.com/,1978-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,b2b,,,,,,,"Ukraine, South Africa, Italy, Russia",,,,
239,239,VGI,"VGI produces organic fertilizers from natural components that support healthy, natural plant growth. Its products reduce carbon dioxide emissions in agricultural production and help break the cycle of excess chemical use in agriculture.

VGIs product lines include the KF formulation for home gardening or agriculture, which is designed to enhance crop size, weight, color, and yield. It is nontoxic to humans, nonpolluting, and does not scorch leaves. The product can be applied through irrigation systems or as a foliar spray or soil drench.",2,People,239,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6uscAIDA,1,https://finder.startupnationcentral.org/company_page/vgi,Organic Fertilizers ,"agtech, carbon-footprint-reducing, cleantech, crops, fertilizers, nutrition, organic, sdg",,http://www.vgi-agro.com/,1987-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c",,,"KF-SERFICO,KF-20,KF-200,KF-AMINO",V.G.I.,,United States,"USA, Israel",512749698,,,
143,143,SupPlant,"SupPlant offers an online platform and smartphone application designed to collect real-time sensor data from farms and provide continuous, actionable feedback to farmers.

SupPlant uses wirelessly transmitted data from sensors in the field that monitor the weather and soil, as well as from specialized plant sensors that measure stem diameter, leaf temperature, fruit size, and more. With these sensors, SupPlant can monitor plants to identify changes in growth rate, detect stress situations resulting from lack of irrigation, and compute actual and potential evapotranspiration (ET) to determine how much to irrigate.",2,People,143,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgLXw0JMKDA,1,https://finder.startupnationcentral.org/company_page/SupPlant,Real-time Field Monitoring Technology,"agtech, artificial-intelligence, crops, farm-management, farmers, iot, mobile-applications, monitoring, precision-agriculture, sdg, sensors, smart-farming, smart-irrigation, software-applications",,http://www.supplant.me/,2012-01-01 00:00:00,Seed,0,,,,,,,,,51-200,Released,"b2b,b2g",,,,"Sup Plant,b.f. agritech,AWL,BF Agritech,b-f agritech,AgroWebLab",,,"Australia, USA, Mexico, South America, Brazil, Southern Africa, Zambia, Peru, Spain, Panama, India, Central America, Canada",515724847,6000000.0,6000000.0,
154,154,Trellis,"Trellis has developed an AI-powered food system intelligence platform that enables key agricultural players ranging from growers to food manufacturers to accurately forecast crop production, supply chain fluctuations, and market trends, which can result in lower costs, improved quality, and reduced food loss.

Trellis can help producers maximize supply chain efficiency, profitability, and quality. With accurate predictions on crop performance and insights into the supply chain, manufacturers are able to reduce costs by managing supply positions and resources more accurately. Trellis streamlines food production goals with field-level predictions to maximize intake efficiency and quality on schedule.",2,People,154,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgMWomY8KDA,1,https://finder.startupnationcentral.org/company_page/atplabs,AI-powered Agriculture and Food Production Optimization,"agriculture, agtech, artificial-intelligence, big-data-analytics, cloud-based, coffee, crops, decision-making, farm-management, food-and-beverage, foodtech, operations-optimization, potato, precision-agriculture, retailers, sdg, smart-farming, software-applications, supply-chain, wheat, wine",,https://www.trellis.ag/,2017-03-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,Released,b2b,,,"trellis.ai,Trellis",trellis AI,ATP Labs,United States,"Worldwide, Europe, North America, Brazil, Australia, Israel",515233674,1000000.0,1000000.0,
427,427,Med Shield,"Med Shield is the developer of My Travel Shield, an app designed to help travelers manage and share their medical information in the event of an emergency. The app enables users to activate personalized travel insurance, find and access medical service providers, make direct calls to emergency services worldwide, manage interactions with insurance companies, and provide doctors with their medical profile.

My Travel Shield is a Med Shield insurance product.",1,People,427,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoPyw4t0KDA,1,https://finder.startupnationcentral.org/company_page/med-shield-ltd,Medical Information App for Travelers,"emergency-medical-services, fintech, health-information, health-management, insurtech, medical-record, mobile-applications, mobile-devices, sdg, telemedicine, traveltech",,http://www.mytravelshield.co/,2016-03-01 00:00:00,Seed,0,,,,,,,,,2020-10-01 00:00:00,Released,b2b2c,,,My Travel Shield,My Travel Shield,,,Worldwide,515409498,450000.0,450000.0,
417,417,Must-Quito,Must-Quito develops a mechanically and automatically controlled mosquito trap that operates without power or harmful chemicals. The trap can be deployed in remote rural areas as well as in crowded cities. Must-Quito aims to reduce the risk of infection from mosquito-borne diseases.,15,People,417,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoP6vwNIJDA,1,https://finder.startupnationcentral.org/company_page/must-quito,Mosquito Population Control,"emerging-markets, infectious-disease, insects, municipalities, pest-control, prevention, public-health, sdg",,,2014-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Clinical Trial,"b2b,b2c,b2g",,,,"MusQuito,MustQuito,Must Quito,Mosquito",,,,,,,
179,179,Raphael Valves Industries,"Raphael Valves Industries manufactures a line of control valves that includes hydraulic control valves, butterfly valves, gate valves, and check valves. Various coating technologies, such as epoxy, Rilsan (nylon 11), and enamel, facilitate high-quality protection for special applications.

The companys research and development department is creating products and solutions for water control systems, including waterworks, sewage, irrigation, and fire protection.

Raphael Valves Industries is part of Talis Group.",6,People,179,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6JqdcJDA,1,https://finder.startupnationcentral.org/company_page/raphael-valves-industries,Quality Control Valves,"agtech, cleantech, control-valves, equipment, firefighting, hydraulic-valves, industrial-technologies, irrigation, irrigation-and-water-management, iso, mining, sdg, valves, water, water-management, water-systems, waterworks",,http://www.raphael-valves.com/,1949-08-01 00:00:00,Established,1,M&A,2011-08-01,2011 Q3,2011 H2,,Talis Group (Triton-backed),agxzfmlsbGlzdHNpdGVyHAsSD0V4dGVybmFsX0VudGl0eRiAgODE1bLmCww,USA,1950-11-01 00:00:00,Released,b2b,,,Ultraf,,,,Worldwide,510718331,,,
59,59,Filtersafe,"Filtersafe specializes in the development of intelligent automatic screen filters for ballast water, oil and gas, and industrial projects. With high-performance, fine-filtration solutions for reverse osmosis, membrane, disinfection, and ultra-fine-filter treatment protection, Filtersafe brings economy, value, and environmental responsibility to seawater, freshwater, and brackish water filtration.",14,People,59,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgJ6fg9IIDA,1,https://finder.startupnationcentral.org/company_page/filtersafe,Automatic Screen Filtration,"agriculture, cleantech, filters, filtration-and-purification, irrigation-and-water-management, manufacturing-facilities, marine, membranes, municipalities, oil-and-gas-companies, reverse-osmosis, sdg, water, water-treatment",,http://www.filtersafe.net,2006-01-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2g",,,"nozzlex,EVERCLEAR,smartweave",Filter Safe,,"Brazil,Hong Kong,Mexico,Germany,Singapore,China","Germany, China, Singapore, Israel, Mexico, Brazil, Hong Kong",513758219,3000000.0,3000000.0,
240,240,Eco Wave Power,"Eco Wave Power has developed a proprietary technology for extracting energy from waves and converting it into electricity. The technology allows for the delivery of sustainable and affordable wave-energy solutions that are responsive to the needs of local communities, cities, and countries.

The company's system is designed to produce electricity at a lower cost than traditional or renewable energy-generation methods. Eco Wave Power invented and developed the EWP wave-energy device. The company also designs, manufactures, and operates EWP wave-energy converters.

Eco Wave Power was recognized with the Europe New Product Innovation Award by Frost & Sullivan in 2012 and won the United Nations Global Climate Action Award in 2019.",7,Prosperity,240,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6uscAKDA,1,https://finder.startupnationcentral.org/company_page/eco-wave-power,Using Wave Energy for Power,"cleantech, electric-utilities, electricity, emerging-markets, energy, energy-harvesting, green-energy, renewable-energy, sdg, waves-energy",,http://www.ecowavepower.com/,2011-03-01 00:00:00,Public,1,IPO,2019-07-01,2019 Q3,2019 H2,13600000.0,Nasdaq First North,agxzfmlsbGlzdHNpdGVyHAsSD0V4dGVybmFsX0VudGl0eRiAgODco-HECgw,Sweden,1950-11-01 00:00:00,Released,"b2b,b2g",,,,"EcoWavePower,EWP",,Sweden,"Portugal, India, UK, Italy, Israel, Chile, China, Mexico, Gibraltar, The Netherlands",514593722,5000000.0,5000000.0,
