,Company,Source,SDG Goal,About,Twitter Handle,linkedin
,agrible.com,Rainmaking,2,"Who We Are

We are a team of agronomic experts, world-class scientists, and growers working to provide whole-acre sustainable solutions to meet our customers’ needs. While we still have an office located in Champaign, Illinois, we are now headquartered in Loveland, Colorado and continue to serve customers all over the world.

What We Do

We provide real-time agronomic information and sustainable solutions through long-term, scalable sustainability programs for growers, ag-retailers, and consumer packaged goods companies (CPGs) to take action.

Whether that’s improving field-work, or proving premium ingredients to their customers—it all starts at the field level. 

We make it easy for them to show today’s consumers they’re producing and providing premium ingredients. We have the industry’s best agronomic forecasts wrapped up into the Agrible platform powered by Nutrien Ag Solutions™. The Agrible platform gives users field-level insights to help them make decisions for their ag-operation that are proactive, not reactive.

Why We Do It

How you grow is just as important as what you grow, and we’re here to help answer the tough sustainability questions.",,
,agricolus.com,Rainmaking,2,"Agricolus s.r.l. is an innovative startup which develops solutions for Smart Agriculture. The core of the company is a cloud ecosystem of precision farming applications: Decision Support System, forecast models, smart pest and disease control, and remote sensing.
MISSION
We want to support farmers and agricultural operators in optimizing agronomic practices by making AgTech tools, data collection and analysis technologies easier.

ATTENTION TO FARMERS’ NEEDS
SPREAD OF TECHNOLOGICAL KNOW-HOW
QUALITY OF RELATIONSHIPS, WITH OUR CUSTOMERS AND PARTNER
ECONOMIC AND ENVIRONMENTAL SUSTAINABILITY",,
,agrisenseinternational.com,Rainmaking,2,,,
,agritech-bigdata.com,Rainmaking,2,"Agritech BigData
Digital Innovation Hub

Digitizing the agrifood sector
Our goal
AgriTech Big Data is an initiative led by Eurecat and UdL (and participated by other promoters and / or collaborators) with the aim of promoting the application of Big Data technologies in companies in the agri-food sector and achieve a direct impact on its business

As Digital Innovation Hub, Agritech Big Data has the ambition to help companies in the agri-food sector to carry out the digital revolution thanks to the accompaniment of specialized technological agents. The objective is to facilitate access to an innovation space where you have the possibility to test new technologies, access financing advice and create a network of business contacts.

Goals

Create an innovation space that helps tangibilize the value of data for companies
Agritech Big Data allows you to identify cases of value use and demonstrate your benefit with practical results. This favors the acceleration of the development of solutions based on Big Data technology (and IoT) to help companies in the improvement of business processes and the sustainability of the sector.


Integrate the key technology offer in Big Data for the Agri-food and environmental sector
Agritech Big Data is responsible for always being at the forefront of the technological solutions available to achieve the results of greatest benefit for companies in the sector.


Train companies and professionals in the analysis of data generated throughout the entire value chain
Agritech Big Data offers a tool for the transfer of knowledge in Big Data technologies to promote training, recycling and the development of professionals in an area of great professional projection.


Help companies become international benchmarks
The digital revolution represents a challenge for the future for companies of all sectors. From Agritech Big Data, activities are carried out so that the business sector becomes a benchmark of international scope in the application of these technologies.",,
,agrocontrol.net,Rainmaking,2,,,
,agroinsider.com,Rainmaking,2,linkedin,,"https://www.linkedin.com/company/agroinsider/AGRO
 4.0 - WE ARE IN.
We have an intimate relationship with the field. Agriculture, Technology & Science.

THESE ARE TIMES TO HARVEST BIG DATA in AGRICULTURE

OUR MISSION:
- Transform field data on the agronomic data value. Better Data, Better Knowledge, Better Decision Making
- Connecting ""terroir""​ and crops to innovation

WHAT WE DO
- Strategic production consulting
- Agronomic research
- Soil Science
- Tools for agronomic monitoring. "
,agromet.it,Rainmaking,2,,"@Agromet_srl
Agromet is a company providing innovative agro-meteorological services to agro-food chain companies to optimize business activities and to reduce food waste",
,agronomeet.com,Rainmaking,2,,,
,agronos.com.ar,Rainmaking,2,,,
,agrorev.com,Rainmaking,2,,,
,agrosap.es,Rainmaking,2,,,
,agrosmart.com.br,Rainmaking,2,,,
,agrostar.in,Rainmaking,2,,,
,agsense.co.nz,Rainmaking,2,,,
,agsmartic.com,Rainmaking,2,,,
,aibono.com,Rainmaking,2,"AIBONO is a next dimension food & farming platform that unites two ends of the food chain from growing to consuming and creates an aggregate from seed-to-plate using the power of communities, artificial intelligence, and the internet.

WHY AIBONO

In our world of a scattered food chain where the separation in distance and time between growers and consumers is causing food to perish, goodness to fade and money to lay waste – AIBONO paves the way to bring a fresh revolution to close this gap with a unifying platform; A Singularity from seed-to-plate™ proving to be the ultimate win-win between the stakeholders of food.

WHAT WE DO
 
As the first-ever AI-powered aggregator of fresh produce in India, AIBONO is leading the $250 billion fruits & vegetable chain towards a transformation with its disruptive Seed-to-Plate™ platform. This empowers communities of farmers to achieve two times the yield, two times the income and less than half the wastage as before, by giving them precise insights derived from AI & shared farm intelligence on what to produce and how to produce it; While also enabling retailers & consumers to source super fresh farm produce all year round from a traceable aggregated source. 





ABOUT THE NAME
The name AIBONO represents a brand-new way of being. It combines two essential elements – AI & BONO into a beautiful blend of head and heart, where AI or Artificial Intelligence is the replication of human intelligence into a shareable & scalable force to fuel revolution while Bono symbolizes the innate quality of using business to do good for the growers, sellers & consumers alike.

ABOUT BONO - OUR MASCOT
Our mascot Bono is a Mobius Fruit that stands for a transformation through unity and balance between the seed and the plate to inspire a better future for perishable food. Much like Einstien’s wormhole, it activates a 4th-dimensional singularity that replaces the 3rd-dimensional separation between growers and consumers in the form of a unifying internet platform stretching between the two ends of the food chain where we grow what we need and consume what is good.

Bono symbolizes the ultimate promise of the future of food – the 4th Revolution.",,
,anderson-geographics.com,Rainmaking,2,,,
,bas-americas.com,Rainmaking,2,"About us

BAS Americas was created from the need to contribute to the growth of Brazilian agribusiness by means of precision information, be it by machines and equipment, or by satellites that can provide images that will translate into desired results by different climate or monitoring activities.


MISSION
Be the company that uses technology derived from satellite images to be applied in the safety and planning of Agribusiness.


VISION
Through radio, television or newspapers, be present by 2020 in 80% of the Brazilian Rural properties with information that facilitate the life in the field always making the best decision for each activity; Develop security programs that can monitor properties remotely; Track vehicle vehicles or any transportation independent of their modal in order to reduce losses.


VALUES
Training employees to execute the best for the company and our clients; Issue reports and reliable information that guarantee the expectations of our clients; Participate and support sustainable projects that protect the environment with renewable energy by protecting clean water; Observe and apply international standards for each project to be executed.",,
